district_id,eigen,rank
5294,7.434434187447104e-5,4173
5295,1.0251048383081e-4,3715
5296,3.0131286447701e-4,807
5297,3.938498314295e-4,354
5298,1.4718887799046e-4,2972
5299,2.3481038442123e-4,1518
5300,1.5240408852462e-4,2903
5301,1.9221263002178e-4,2248
5302,4.2606898439473e-4,250
5303,1.4750734525754e-4,2967
5304,1.321874244739e-4,3224
5305,2.8878927796512e-4,898
5306,4.2642022515904e-4,248
5307,4.264141302543184e-5,4561
5308,8.556966128471177e-5,4004
5309,3.2891709635902e-4,617
5310,1.4907164341887e-4,2948
5311,1.9088999736796e-4,2267
5312,2.0010828793824e-4,2126
5314,1.2741315582727e-4,3299
5315,1.5507562281192e-4,2850
5316,2.6187713830811e-4,1160
5317,1.1730884621312e-4,3459
5318,1.7076388742582e-4,2593
5327,1.5951377741058e-4,2777
5328,4.1262737694233e-4,284
5329,1.2287301097882e-4,3371
5330,3.210119153507e-4,671
5331,3.6622312215606e-4,450
5332,3.1806796288105e-4,691
5333,1.0405363224277e-4,3682
5334,8.859180412727858e-5,3939
5335,2.2894671882847e-4,1601
5336,7.205762244586912e-5,4214
5337,2.6898444393548e-4,1090
5338,4.0043672327186e-4,324
5339,2.584737892443e-4,1191
5340,1.369601984019e-4,3148
5341,1.1074799543803e-4,3570
5342,1.2800032987808e-4,3287
5343,8.788259878101331e-5,3953
5344,1.5453542178377e-4,2860
5345,1.0656908702854e-4,3643
5346,1.1239393702308e-4,3544
5347,2.1339412517571e-4,1923
5348,3.3016889543082e-4,611
5349,3.3616373352386e-4,581
5350,2.0366888033525e-4,2060
5351,1.2682468231971e-4,3307
5352,1.6000217125715e-4,2764
5353,1.7325612207575e-4,2549
5354,1.1691010298012e-4,3468
5355,2.6784981318853e-4,1098
5356,2.1888101633924e-4,1754
5357,6.982981554166033e-5,4242
5358,1.3581449900739e-4,3172
5359,1.2696858079211e-4,3304
5360,3.2262219216268e-4,658
5361,2.8227127784286e-4,956
5362,2.3393206831589e-4,1530
5363,3.0994903348617e-4,755
5364,4.683552277645716e-5,4528
5365,2.3127264355892e-4,1567
5366,1.0351079644995e-4,3696
5367,9.861573065208682e-5,3776
5368,2.2771088536085e-4,1614
5369,3.9629348832535e-4,347
5370,2.1615771674951e-4,1880
5371,6.28636455374949e-5,4345
5372,1.6460753634022e-4,2688
5373,1.4349743215702e-4,3039
5374,9.001905529697316e-5,3916
5375,1.2803337822184e-4,3285
5376,5.8325276272431495e-5,4395
5377,2.1672281245518e-4,1778
5378,1.1637627980214e-4,3482
5379,1.186421697904e-4,3441
5380,1.3777253771457e-4,3137
5381,2.5253197179029e-4,1273
5382,1.5638073745038e-4,2829
5383,2.4284680272892e-4,1419
5384,1.7585503650698e-4,2506
5385,1.5844448884595e-4,2794
5386,2.0025082408612e-4,2121
5387,1.0057789686721e-4,3750
5388,1.351273137835e-4,3183
5389,1.0728060027394e-4,3626
5390,1.5887522720907e-4,2785
5391,2.7412154890874e-4,1044
5392,7.531404070267873e-5,4149
5393,1.1779949862655e-4,3452
5394,2.8469603010399e-4,932
5395,7.508108623538844e-5,4154
5396,1.9804977059271e-4,2148
5397,1.7669957105394e-4,2488
5398,1.4492719482644e-4,3014
5399,1.4028336619109e-4,3097
5400,1.7084358756311e-4,2592
5401,4.7182603883518e-4,175
5402,2.3093623950636e-4,1571
5403,1.8086672458927e-4,2433
5404,1.9325389146816e-4,2232
5405,6.743770794519793e-5,4271
5406,1.2470623190167e-4,3343
5407,1.8417122202176e-4,2380
5408,2.4388298572111e-4,1403
5409,2.2666280764206e-4,1635
5410,2.5835082682424e-4,1194
5411,2.0048801947373e-4,2115
5412,1.7199902927527e-4,2571
5413,1.2651664619917e-4,3310
5414,6.5969971893907e-4,42
5415,2.0729269125695e-4,2013
5416,9.048956244757318e-5,3910
5417,1.2500817879449e-4,3334
5418,2.1341214146317e-4,1921
5419,2.0141394958454e-4,2102
5420,1.9243269030071e-4,2243
5421,1.9739575081299e-4,2163
5422,1.94043443704e-4,2218
5423,1.1281204578182e-4,3536
5424,2.7165871426018e-4,1067
5425,0.00021431502941415001,1907
5426,3.8499477689871e-4,382
5427,2.5023307205305e-4,1303
5428,2.8528713533842e-4,926
5429,2.1879281758748e-4,1756
5430,1.3509903221261e-4,3185
5431,1.0551632953132e-4,3661
5432,9.545902949122764e-5,3833
5433,3.6566248985975e-4,452
5434,9.998828150262952e-5,3764
5435,1.604304738288e-4,2760
5436,2.1327286663679e-4,1926
5437,7.312198876529416e-5,4196
5438,2.0108374838798e-4,2109
5439,1.9581893447436e-4,2192
5440,3.4309830081964e-4,543
5441,8.8797277281893e-4,8
5442,2.5369782939691e-4,1253
5443,1.9102478743449e-4,2264
5444,7.4310051834223e-4,19
5445,9.221527956233428e-5,3879
5446,1.4708791946166e-4,2975
5447,2.2657441071595e-4,1636
5448,1.0786288446012e-4,3618
5449,1.5324924119813e-4,2882
5450,2.1153071680125e-4,1955
5451,2.0161442965092e-4,2098
5452,6.457001470324693e-5,4319
5453,3.053905677139e-4,780
5454,1.2493500744732e-4,3337
5455,1.4092415901949e-4,3093
5456,7.462697247843628e-5,4165
5457,2.2018259329459e-4,1729
5458,1.7254019031829e-4,2565
5459,3.0623238916741e-4,775
5460,2.5380999753629e-4,1248
5461,1.0970175340298e-4,3587
5462,5.8236597307211e-4,72
5463,2.9013753626926e-4,891
5464,1.0563074403999e-4,3657
5465,1.9616391549717e-4,2186
5466,4.6940629146033e-4,177
5467,3.1519390753405e-4,717
5468,2.8772339159738e-4,906
5469,1.3638791995106e-4,3160
5470,1.4688133540959e-4,2979
5471,1.0246460513589e-4,3716
5472,4.4707178003123e-4,217
5473,4.0316237993177e-4,316
5474,1.1776104369775e-4,3453
5475,2.9517363412061e-4,854
5476,1.8537845450102e-4,2354
5477,7.375383788546931e-5,4187
5478,8.24999259396191e-5,4048
5479,4.729328470149645e-5,4524
5480,3.420935283297e-4,550
5481,1.7108921334418e-4,2588
5504,3.5406804386554e-4,486
5505,1.3126166227649e-4,3241
5506,2.140144345949e-4,1911
5507,2.5924700057189e-4,1180
5508,2.3122840430336e-4,1568
5509,3.9318078499514e-4,358
5510,1.3183887071782e-4,3230
5511,1.8606989181675e-4,2344
5512,2.5131785402453e-4,1283
5513,2.568892383362e-4,1211
5514,2.1079675590173e-4,1967
5515,1.9785628949646e-4,2153
5516,1.5931643651532e-4,2779
5517,1.5874787721004e-4,2788
5518,1.6490080818219e-4,2682
5519,3.1534443850858e-4,713
5520,2.8024885438153e-4,973
5521,1.9263935683096e-4,2240
5522,1.4806618578014e-4,2959
5534,1.456338186907e-4,3003
5535,2.0761287444712e-4,2008
5536,1.8768391412901e-4,2313
5537,3.3937828799121e-4,566
5538,1.8891942783546e-4,2294
5539,2.0396384359967e-4,2053
5540,3.1166015873957e-4,738
5541,1.8169847024553e-4,2417
5542,2.8102550040877e-4,963
5543,2.2207479597195e-4,1702
5544,1.7414575627467e-4,2531
5545,7.878282611518034e-5,4101
5546,1.8653290263764e-4,2333
5547,5.887611989557541e-5,4390
5548,2.7464219020063e-4,1040
5549,2.5736122546291e-4,1206
5550,8.19994809333217e-5,4052
5551,2.2122503683137e-4,1711
5552,1.8213834210275e-4,2410
5554,2.1949794220179e-4,1741
